_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
335.414167; -1.387222;    8518;8518; 48Gam Aqr;212061;15864;14132    ;22 21 39.4;-01 23 14; 3.84;-0.05;  A0V               ;*
335.890000;+52.229167;    8538;8538;  3Bet Lac;212496;     ;         ;22 23 33.6;+52 13 45; 4.43; 1.02;  G8.5IIIbCa1       ;
336.833333;-64.966389;    8540;8540;   Del Tuc;212581;     ;14158    ;22 27 20.0;-64 57 59; 4.48;-0.03;  B9.5V             ;*
337.317500;-43.495556;    8556;8556;   Del1Gru;213009;     ;14169    ;22 29 16.2;-43 29 44; 3.97; 1.03;  G6-8III           ;
337.208750; -0.020000;    8559;8559; 55Zet2Aqr;213052;15971;         ;22 28 50.1;-00 01 12; 4.42; 0.38;  F3V               ;*
337.439583;-43.749444;    8560;8560;   Del2Gru;213080;     ;Del2 Gru ;22 29 45.5;-43 44 58; 4.11; 1.57;  M4.5IIIa          ;*
337.292917;+58.415278;    8571;8571; 27Del Cep;213306;15987;Del Cep  ;22 29 10.3;+58 24 55; 3.75; 0.60;  F5Ib-G2Ib         ;*
337.382500;+47.706944;    8572;8572;  5    Lac;213310;     ;14177    ;22 29 31.8;+47 42 25; 4.36; 1.68;  M0II+B8V          ;*
337.876250;-32.346111;    8576;8576; 17Bet PsA;213398;     ;         ;22 31 30.3;-32 20 46; 4.29; 0.01;  A0V               ;*
337.822917;+50.282500;    8585;8585;  7Alp Lac;213558;16021;         ;22 31 17.5;+50 16 57; 3.77; 0.01;  A1V               ;*
338.839167; -0.117500;    8597;8597; 62Eta Aqr;213998;     ;         ;22 35 21.4;-00 07 03; 4.02;-0.09;  B9IV-Vn           ;
340.164167;-27.043611;    8628;8628; 18Eps PsA;214748;     ;14270    ;22 40 39.4;-27 02 37; 4.17;-0.11;  B8V               ;
341.513750;-81.381667;    8630;8630;   Bet Oct;214846;     ;         ;22 46 03.3;-81 22 54; 4.15; 0.20;  A9IV-V            ;
340.128750;+44.276389;    8632;8632; 11    Lac;214868;     ;         ;22 40 30.9;+44 16 35; 4.46; 1.33;  K2+III-IIIb       ;*
341.673333;+12.172778;    8665;8665; 46Xi  Peg;215648;16261;         ;22 46 41.6;+12 10 22; 4.19; 0.50;  F6III-IV          ;*
341.632917;+23.565556;    8667;8667; 47Lam Peg;215665;     ;         ;22 46 31.9;+23 33 56; 3.95; 1.07;  G8IIIa*           ;*
342.397917;-13.592500;    8679;8679; 71Tau2Aqr;216032;     ;14329    ;22 49 35.5;-13 35 33; 4.01; 1.57;  M0III             ;*
342.420000;+66.200556;    8694;8694; 32Iot Cep;216228;     ;         ;22 49 40.8;+66 12 02; 3.52; 1.05;  K0-III            ;*
343.131667;-32.875556;    8695;8695; 22Gam PsA;216336;     ;14338    ;22 52 31.6;-32 52 32; 4.46;-0.04;  A0III*            ;*
343.153750; -7.579722;    8698;8698; 73Lam Aqr;216386;     ;Lam Aqr  ;22 52 36.9;-07 34 47; 3.74; 1.64;  M2.5IIIaFe-1      ;*
343.987083;-32.539722;    8720;8720; 23Del PsA;216763;     ;         ;22 55 56.9;-32 32 23; 4.21; 0.97;  G8III             ;*
345.220000;-52.754167;    8747;8747;   Zet Gru;217364;     ;         ;23 00 52.8;-52 45 15; 4.12; 0.98;  G8-K0III          ;
345.480417;+42.326111;    8762;8762;  1Omi And;217675;     ;Omi And  ;23 01 55.3;+42 19 34; 3.62;-0.09;  B6IIIpe+A2p       ;*
346.720000;-43.520556;    8787;8787;   The Gru;218227;     ;         ;23 06 52.8;-43 31 14; 4.28; 0.42;  F5mDel Del        ;*
346.670417;-23.743056;    8789;8789; 86    Aqr;218240;16511;         ;23 06 40.9;-23 44 35; 4.47; 0.90;  G9III             ;*
347.361667;-21.172500;    8812;8812; 88    Aqr;218594;     ;         ;23 09 26.8;-21 10 21; 3.66; 1.22;  K1III             ;
346.974583;+75.387500;    8819;8819; 33Pi  Cep;218658;16538;         ;23 07 53.9;+75 23 15; 4.41; 0.80;  G2III             ;*
347.590000;-45.246667;    8820;8820;   Iot Gru;218670;     ;         ;23 10 21.6;-45 14 48; 3.90; 1.02;  K1III             ;*
348.580833; -6.048889;    8834;8834; 90Phi Aqr;219215;     ;         ;23 14 19.4;-06 02 56; 4.22; 1.56;  M1.5III           ;*
348.972917; -9.087778;    8841;8841; 91Psi1Aqr;219449;16633;         ;23 15 53.5;-09 05 16; 4.21; 1.11;  K0III             ;*
349.357500;-58.235833;    8848;8848;   Gam Tuc;219571;     ;         ;23 17 25.8;-58 14 09; 3.99; 0.40;  F1III             ;
349.291250; +3.282222;    8852;8852;  6Gam Psc;219615;     ;         ;23 17 09.9;+03 16 56; 3.69; 0.92;  G9-III:Fe-2       ;*
349.475833; -9.182500;    8858;8858; 93Psi2Aqr;219688;     ;         ;23 17 54.2;-09 10 57; 4.39;-0.15;  B5V               ;*
349.705833;-32.531944;    8863;8863;   Gam Scl;219784;     ;         ;23 18 49.4;-32 31 55; 4.41; 1.13;  K1III             ;
350.742500;-20.100556;    8892;8892; 98    Aqr;220321;     ;         ;23 22 58.2;-20 06 02; 3.97; 1.10;  K0III             ;
351.345000;+23.404167;    8905;8905; 68Ups Peg;220657;     ;         ;23 25 22.8;+23 24 15; 4.40; 0.61;  F8III             ;*
351.511667;-20.641944;    8906;8906; 99    Aqr;220704;     ;14554    ;23 26 02.8;-20 38 31; 4.39; 1.47;  K5III             ;*
351.992083; +6.378889;    8916;8916; 10The Psc;220954;     ;         ;23 27 58.1;+06 22 44; 4.28; 1.07;  K1III             ;
353.242917;-37.818333;    8937;8937;   Bet Scl;221507;     ;14608    ;23 32 58.3;-37 49 06; 4.37;-0.09;  B9.5IVpHgMnEu     ;*
354.391250;+46.458056;    8961;8961; 16Lam And;222107;     ;Lam And  ;23 37 33.9;+46 27 29; 3.82; 1.01;  G8III-IV          ;*
354.534167;+43.268056;    8965;8965; 17Iot And;222173;     ;14646    ;23 38 08.2;+43 16 05; 4.29;-0.10;  B8V               ;
354.987500; +5.626389;    8969;8969; 17Iot Psc;222368;     ;14657    ;23 39 57.0;+05 37 35; 4.13; 0.51;  F7V               ;*
355.102083;+44.333889;    8976;8976; 19Kap And;222439;16916;         ;23 40 24.5;+44 20 02; 4.14;-0.08;  B9IVn             ;*
355.511667; +1.780000;    8984;8984; 18Lam Psc;222603;     ;         ;23 42 02.8;+01 46 48; 4.50; 0.20;  A7V               ;*
355.680417;-14.545000;    8988;8988;105Ome2Aqr;222661;16944;         ;23 42 43.3;-14 32 42; 4.49;-0.04;  B9.5V             ;*
359.827917; +6.863333;    9072;9072; 28Ome Psc;224617;     ;14793    ;23 59 18.7;+06 51 48; 4.01; 0.42;  F4IV              ;*
359.979167;-65.577222;    9076;9076;   Eps Tuc;224686;     ;         ;23 59 55.0;-65 34 38; 4.50;-0.08;  B9IV              ;*
000.490000; -6.014167;    9089;9089; 30    Psc;224935;     ;YY Psc   ;00 01 57.6;-06 00 51; 4.41; 1.63;  M3III             ;*
