_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
032.385833;+34.987222;     622; 622;  4Bet Tri; 13161;     ;         ;02 09 32.6;+34 59 14; 3.00; 0.14;  A5III             ;*
032.355417;+25.939722;     623; 623; 14    Ari; 13174;     ;         ;02 09 25.3;+25 56 23; 4.98; 0.33;  F2III             ;
033.092917;+30.303056;     642; 642;  6    Tri; 13480; 1697;TZ Tri   ;02 12 22.3;+30 18 11; 4.94; 0.78;  G5III+F5V         ;*
033.305417;+44.231667;     643; 643; 60    And; 13520;     ;  746    ;02 13 13.3;+44 13 54; 4.83; 1.48;  K3.5IIIBa0.5:     ;*
033.401250;+51.065833;     645; 645;          ; 13530;     ;  747    ;02 13 36.3;+51 03 57; 5.31; 0.93;  G8III:            ;*
033.200417;+21.210833;     646; 646; 17Eta Ari; 13555;     ;         ;02 12 48.1;+21 12 39; 5.27; 0.43;  F5V               ;*
033.250000; +8.846667;     649; 649; 65Xi 1Cet; 13611;     ;  749    ;02 13 00.0;+08 50 48; 4.37; 0.89;  G6II-IIICN-2      ;*
033.227083;-30.723889;     652; 652;   Mu  For; 13709;     ;         ;02 12 54.5;-30 43 26; 5.28;-0.02;  B9V               ;
033.984167;+33.358889;     655; 655;  7    Tri; 13869;     ;         ;02 15 56.2;+33 21 32; 5.28;-0.01;  A0V               ;
034.263333;+34.224167;     660; 660;  8Del Tri; 13974; 1739;         ;02 17 03.2;+34 13 27; 4.87; 0.61;  G0.5V             ;*
034.328750;+33.847222;     664; 664;  9Gam Tri; 14055;     ;         ;02 17 18.9;+33 50 50; 4.01; 0.02;  A1Vnn             ;
034.820000;+47.380000;     670; 670; 62    And; 14212;     ;         ;02 19 16.8;+47 22 48; 5.30;-0.01;  A1V               ;
034.127500;-51.512222;     674; 674;   Phi Eri; 14228;     ;         ;02 16 30.6;-51 30 44; 3.56;-0.12;  B8V-IV            ;*
034.737500;+28.642500;     675; 675; 10    Tri; 14252; 1770;         ;02 18 57.0;+28 38 33; 5.03; 0.04;  A2V               ;
034.836250; -2.977500;     681; 681; 68Omi Cet; 14386; 1778;Omi Cet  ;02 19 20.7;-02 58 39; 3.04; 1.42;  M7IIIe+Bep        ;*
035.589167;+55.845556;     685; 685;  9    Per; 14489; 1802;V474 Per ;02 22 21.4;+55 50 44; 5.17; 0.37;  A2Ia              ;*
035.485833; +0.395833;     689; 689; 69    Cet; 14652;     ;  805    ;02 21 56.6;+00 23 45; 5.28; 1.65;  M2III             ;
035.551667; -0.885000;     691; 691; 70    Cet; 14690;     ;         ;02 22 12.4;-00 53 06; 5.42; 0.31;  F0Vn              ;
035.505833;-10.777778;     692; 692;          ; 14691;     ;         ;02 22 01.4;-10 46 40; 5.46; 0.35;  F0V               ;
036.103750;+50.006667;     694; 694; 64    And; 14770;     ;         ;02 24 24.9;+50 00 24; 5.19; 0.98;  G8III             ;
035.635833;-23.816389;     695; 695;   Kap For; 14802;     ;         ;02 22 32.6;-23 48 59; 5.20; 0.60;  G0Va              ;
036.405833;+50.278611;     699; 699; 65    And; 14872;     ;         ;02 25 37.4;+50 16 43; 4.71; 1.53;  K4+III            ;
036.204167;+10.610556;     702; 702; 24Xi  Ari; 14951;     ;         ;02 24 49.0;+10 36 38; 5.47;-0.10;  B7IV              ;
035.437083;-68.659444;     705; 705;   Del Hyi; 15008;     ;         ;02 21 44.9;-68 39 34; 4.09; 0.03;  A3V               ;
037.266667;+67.402500;     707; 707;   Iot Cas; 15089; 1860;Iot Cas  ;02 29 04.0;+67 24 09; 4.52; 0.12;  A5pSr             ;*
036.487500;-12.290556;     708; 708; 72Rho Cet; 15130;     ;         ;02 25 57.0;-12 17 26; 4.89;-0.03;  B9.5Vn            ;
036.224583;-60.311944;     714; 714;   Lam Hor; 15233;     ;         ;02 24 53.9;-60 18 43; 5.35; 0.39;  F2III             ;
035.717917;-73.645833;     715; 715;   Kap Hyi; 15248;     ;         ;02 22 52.3;-73 38 45; 5.01; 1.09;  K1III             ;
037.041667;+29.669444;     717; 717; 12    Tri; 15257;     ;         ;02 28 10.0;+29 40 10; 5.29;     ;  F0III             ;
037.039583; +8.460000;     718; 718; 73Xi 2Cet; 15318;     ;         ;02 28 09.5;+08 27 36; 4.28;-0.06;  B9III             ;
036.746250;-47.703889;     721; 721;   Kap Eri; 15371;     ;         ;02 26 59.1;-47 42 14; 4.25;-0.14;  B5IV              ;*
037.007083;-33.811111;     724; 724;   Phi For; 15427;     ;         ;02 28 01.7;-33 48 40; 5.14; 0.10;  A2V               ;
038.025833;+36.147222;     736; 736; 14    Tri; 15656;     ;         ;02 32 06.2;+36 08 50; 5.15; 1.47;  K5III             ;*
037.875417; +2.267222;     737; 737;          ; 15694;     ;         ;02 31 30.1;+02 16 02; 5.25; 1.27;  K3III             ;
038.039167; -1.035000;     739; 739; 75    Cet; 15779;     ;         ;02 32 09.4;-01 02 06; 5.35; 1.02; gG3                ;
038.021667;-15.244722;     740; 740; 76Sig Cet; 15798;     ;         ;02 32 05.2;-15 14 41; 4.75; 0.45;  F4IV              ;
039.508333;+72.818333;     743; 743;          ; 15920;     ;         ;02 38 02.0;+72 49 06; 5.16; 0.88;  G8III             ;
038.461250;-28.232500;     749; 749;   Ome For; 16046; 1954;         ;02 33 50.7;-28 13 57; 4.90;-0.05;  B9.5V             ;*
038.945000;+34.687500;     750; 750; 15    Tri; 16058;     ;  866    ;02 35 46.8;+34 41 15; 5.35; 1.66;  M3IIIa            ;*
038.968750; +5.593333;     754; 754; 78Nu  Cet; 16161; 1971;         ;02 35 52.5;+05 35 36; 4.86; 0.87;  G8III             ;*
039.260417;+34.263889;     758; 758;          ; 16210;     ;R Tri    ;02 37 02.5;+34 15 50; 5.30; 1.55;  M4IIIe            ;*
039.704167;+21.961389;     773; 773; 32Nu  Ari; 16432;     ;         ;02 38 49.0;+21 57 41; 5.43; 0.16;  A7V               ;
037.918750;-79.109444;     776; 776;   Mu  Hyi; 16522;     ;         ;02 31 40.5;-79 06 34; 5.28; 0.98;  G8III             ;
039.351667;-52.543056;     778; 778;   Eta Hor; 16555;     ;         ;02 37 24.4;-52 32 35; 5.31; 0.27;  A6V               ;
039.870833; +0.328611;     779; 779; 82Del Cet; 16582;     ;Del Cet  ;02 39 29.0;+00 19 43; 4.07;-0.22;  B2IV              ;*
039.890833;-11.872222;     781; 781; 83Eps Cet; 16620;     ;         ;02 39 33.8;-11 52 20; 4.84; 0.45;  F5V+F6V           ;*
040.171250;+27.060833;     782; 782; 33    Ari; 16628; 2033;         ;02 40 41.1;+27 03 39; 5.30; 0.09;  A3V               ;*
040.562083;+40.193889;     788; 788; 12    Per; 16739;     ;  896    ;02 42 14.9;+40 11 38; 4.91; 0.59;  F9V               ;*
039.950000;-42.891667;     789; 789;          ; 16754;     ;         ;02 39 48.0;-42 53 30; 4.75; 0.06;  A2V               ;
040.166667;-39.855556;     794; 794;   Iot Eri; 16815;     ;         ;02 40 40.0;-39 51 20; 4.11; 1.02;  K0III             ;
041.050000;+49.228333;     799; 799; 13The Per; 16895; 2081;  902    ;02 44 12.0;+49 13 42; 4.12; 0.49;  F8V               ;*
041.021667;+44.296944;     800; 800; 14    Per; 16901;     ;         ;02 44 05.2;+44 17 49; 5.43; 0.90;  G0Ib-IICa1CH-1    ;
040.862917;+27.707222;     801; 801; 35    Ari; 16908;     ;         ;02 43 27.1;+27 42 26; 4.66;-0.13;  B3V               ;*
040.165000;-54.550000;     802; 802;   Zet Hor; 16920;     ;         ;02 40 39.6;-54 33 00; 5.21; 0.40;  F4IV              ;*
040.825000; +3.235833;     804; 804; 86Gam Cet; 16970; 2080;         ;02 43 18.0;+03 14 09; 3.47; 0.09;  A3V               ;*
039.897500;-68.266944;     806; 806;   Eps Hyi; 16978;     ;         ;02 39 35.4;-68 16 01; 4.11;-0.06;  B9V               ;*
040.639583;-50.800278;     810; 810;   Iot Hor; 17051;     ;         ;02 42 33.5;-50 48 01; 5.41; 0.56;  G0V               ;
041.030833;-13.858611;     811; 811; 89Pi  Cet; 17081;     ;         ;02 44 07.4;-13 51 31; 4.25;-0.14;  B7V               ;
041.240000;+12.445833;     812; 812; 38    Ari; 17093;     ;UV Ari   ;02 44 57.6;+12 26 45; 5.18; 0.24;  A7III-IV          ;*
041.235417;+10.114167;     813; 813; 87Mu  Cet; 17094;     ;  909    ;02 44 56.5;+10 06 51; 4.27; 0.31;  F0IV              ;*
041.275833;-18.572500;     818; 818;  1Tau1Eri; 17206;     ;         ;02 45 06.2;-18 34 21; 4.47; 0.48;  F6V               ;*
041.977083;+29.247222;     824; 824; 39    Ari; 17361;     ;         ;02 47 54.5;+29 14 50; 4.51; 1.11;  K1.5III           ;
042.674167;+55.895556;     834; 834; 15Eta Per; 17506; 2157;         ;02 50 41.8;+55 53 44; 3.76; 1.68;  K3-Ib-IIa         ;*
042.322917;+17.464167;     836; 836; 42Pi  Ari; 17543; 2151;  944    ;02 49 17.5;+17 27 51; 5.22;-0.06;  B6V               ;*
041.385833;-67.616667;     837; 837;   Zet Hyi; 17566;     ;         ;02 45 32.6;-67 37 00; 4.84; 0.06;  A2IV-V            ;
042.495833;+27.260556;     838; 838; 41    Ari; 17573; 2159;  951    ;02 49 59.0;+27 15 38; 3.63;-0.10;  B8Vn              ;*
042.646250;+38.318611;     840; 840; 16    Per; 17584;     ;  956    ;02 50 35.1;+38 19 07; 4.23; 0.34;  F2III             ;*
042.272500;-32.405833;     841; 841;   Bet For; 17652;     ;         ;02 49 05.4;-32 24 21; 4.46; 0.99;  K0-IIIFe-0.5      ;*
042.878333;+35.059722;     843; 843; 17    Per; 17709;     ;  963    ;02 51 30.8;+35 03 35; 4.53; 1.56;  K5+III            ;*
042.475833;-27.941667;     845; 845;   Gam2For; 17729;     ;         ;02 49 54.2;-27 56 30; 5.39; 0.02;  A0V               ;
042.873333;+15.081944;     847; 847; 43Sig Ari; 17769;     ;         ;02 51 29.6;+15 04 55; 5.49;-0.09;  B7V               ;
042.759583;-21.004167;     850; 850;  2Tau2Eri; 17824; 2179;         ;02 51 02.3;-21 00 15; 4.75; 0.91;  K0III             ;*
042.668333;-35.676111;     851; 851;   Eta3For; 17829;     ;         ;02 50 40.4;-35 40 34; 5.47; 1.25;  K5III             ;*
042.256250;-62.806667;     852; 852;   Nu  Hor; 17848;     ;         ;02 49 01.5;-62 48 24; 5.26; 0.10;  A2V               ;
043.564583;+52.762500;     854; 854; 18Tau Per; 17878; 2202;Tau Per  ;02 54 15.5;+52 45 45; 3.95; 0.74;  G4III+A4V         ;*
043.427500;+38.337500;     855; 855; 20    Per; 17904; 2200;  977    ;02 53 42.6;+38 20 15; 5.33; 0.41;  F4IV              ;*
043.470417;-49.890278;     868; 868;          ; 18242;     ;R Hor    ;02 53 52.9;-49 53 25; 4.00; 2.11;  M7IIIe            ;*
042.618750;-75.066944;     872; 872;   Nu  Hyi; 18293;     ;         ;02 50 28.5;-75 04 01; 4.75; 1.33;  K3III             ;*
044.322083;+31.934167;     873; 873; 21    Per; 18296;     ;LT Per   ;02 57 17.3;+31 56 03; 5.11;-0.01;  B9pSi             ;*
044.107083; -8.898056;     874; 874;  3Eta Eri; 18322;     ;  988    ;02 56 25.7;-08 53 53; 3.89; 1.11;  K1-IIIbBa0.2:     ;*
044.155833; -3.712222;     875; 875;          ; 18331;     ;         ;02 56 37.4;-03 42 44; 5.17; 0.08;  A1Vn              ;*
044.690417;+39.662778;     879; 879; 22Pi  Per; 18411;     ;         ;02 58 45.7;+39 39 46; 4.70; 0.06;  A2Vn              ;*
046.532500;+79.418611;     881; 881;          ; 18438; 2294;         ;03 06 07.8;+79 25 07; 5.49; 1.57;  M1III+F7IV        ;*
044.765417;+35.183056;     882; 882; 24    Per; 18449;     ;         ;02 59 03.7;+35 10 59; 4.93; 1.23;  K2III             ;
044.348750;-23.861944;     883; 883;  4    Eri; 18454;     ;         ;02 57 23.7;-23 51 43; 5.45; 0.23;  A5V               ;
044.957917;+47.220833;     885; 885;          ; 18474;     ;         ;02 59 49.9;+47 13 15; 5.47; 0.89;  G5:III*           ;*
044.802917;+21.340278;     887; 887; 48Eps Ari; 18519; 2257; 1001    ;02 59 12.7;+21 20 25; 4.63; 0.04;  A2V s             ;*
044.802917;+21.340278;     888; 888; 48Eps Ari; 18520; 2257; 1001    ;02 59 12.7;+21 20 25; 4.63; 0.04;  A2V s             ;*
045.217500;+52.351667;     890; 890;          ; 18537; 2270;         ;03 00 52.2;+52 21 06; 5.28;-0.05;  B7V               ;*
044.675000; -2.782500;     892; 892;          ; 18543;     ;         ;02 58 42.0;-02 46 57; 5.23; 0.00;  A2IV              ;
044.928750; +8.907500;     896; 896; 91Lam Cet; 18604;     ;         ;02 59 42.9;+08 54 27; 4.70;-0.12;  B6III             ;*
044.565417;-40.304722;     897; 897;   The1Eri; 18622;     ; 1002    ;02 58 15.7;-40 18 17; 3.24; 0.14;  A4III             ;*
044.567917;-40.304444;     898; 898;   The2Eri; 18623;     ; 1002    ;02 58 16.3;-40 18 16; 4.35; 0.08;  A1V               ;*
044.699167;-64.071389;     909; 909;   Bet Hor; 18866;     ;         ;02 58 47.8;-64 04 17; 4.99; 0.13;  A3-5IIIm:         ;
045.570000; +4.089722;     911; 911; 92Alp Cet; 18884;     ;Alp Cet  ;03 02 16.8;+04 05 23; 2.53; 1.64;  M1.5IIIa          ;*
046.199167;+53.506389;     915; 915; 23Gam Per; 18925; 2324;         ;03 04 47.8;+53 30 23; 2.93; 0.70;  G8III+A2V         ;*
045.676250; -7.685278;     917; 917;  9Rho2Eri; 18953; 2312; 1024    ;03 02 42.3;-07 41 07; 5.32; 0.94;  K0II-III          ;*
046.385000;+56.705833;     918; 918;          ; 18970;     ;         ;03 05 32.4;+56 42 21; 4.76; 1.02;  G9.5III           ;
045.597917;-23.624444;     919; 919; 11Tau3Eri; 18978;     ;         ;03 02 23.5;-23 37 28; 4.09; 0.16;  A4IV              ;*
046.294167;+38.840278;     921; 921; 25Rho Per; 19058;     ;Rho Per  ;03 05 10.6;+38 50 25; 3.39; 1.65;  M4II              ;*
046.068333; -7.600833;     925; 925; 10Rho3Eri; 19107;     ;         ;03 04 16.4;-07 36 03; 5.26; 0.20;  A8V               ;
047.984583;+74.393611;     932; 932;          ; 19275;     ;         ;03 11 56.3;+74 23 37; 4.87; 0.02;  A2Vnn             ;
045.903333;-59.737778;     934; 934;   Mu  Hor; 19319;     ;         ;03 03 36.8;-59 44 16; 5.11; 0.34;  F0IV              ;
046.639583; -6.088611;     935; 935;          ; 19349;     ;         ;03 06 33.5;-06 05 19; 5.27; 1.60;  M3III             ;
047.042083;+40.955556;     936; 936; 26Bet Per; 19356; 2362;Bet Per  ;03 08 10.1;+40 57 20; 2.12;-0.05;  B8V               ;*
047.266667;+49.613333;     937; 937;   Iot Per; 19373;     ;         ;03 09 04.0;+49 36 48; 4.05; 0.59;  G0V               ;*
047.374167;+44.857222;     941; 941; 27Kap Per; 19476; 2368; 1055    ;03 09 29.8;+44 51 26; 3.80; 0.98;  K0III             ;*
047.822500;+39.611667;     947; 947; 28Ome Per; 19656;     ;         ;03 11 17.4;+39 36 42; 4.63; 1.11;  K1III             ;*
047.907500;+19.726667;     951; 951; 57Del Ari; 19787;     ; 1066    ;03 11 37.8;+19 43 36; 4.35; 1.03;  K2III             ;*
050.082083;+77.734722;     961; 961;          ; 19978; 2450; 1094    ;03 20 19.7;+77 44 05; 5.45; 0.19;  A6V               ;*
048.193333; -1.196111;     962; 962; 94    Cet; 19994; 2406;         ;03 12 46.4;-01 11 46; 5.06; 0.57;  F8V               ;*
048.017917;-28.986944;     963; 963;   Alp For; 20010; 2402; 1074    ;03 12 04.3;-28 59 13; 3.87; 0.52;  F8V               ;*
049.050833;+50.937778;     969; 969;          ; 20123;     ;         ;03 16 12.2;+50 56 16; 5.03; 1.15;  G6Ib-IIa          ;*
048.725417;+21.044444;     972; 972; 58Zet Ari; 20150;     ;         ;03 14 54.1;+21 02 40; 4.89;-0.01;  A1V               ;
049.447500;+44.025000;     982; 982; 30    Per; 20315;     ;         ;03 17 47.4;+44 01 30; 5.47;-0.06;  B8V               ;*
048.958333; -8.819722;     984; 984; 13Zet Eri; 20320;     ; 1088    ;03 15 50.0;-08 49 11; 4.80; 0.23;  A5m               ;*
049.997500;+65.652222;     985; 985;          ; 20336;     ;BK Cam   ;03 19 59.4;+65 39 08; 4.84;-0.15;  B2.5Ven           ;*
049.657500;+50.222222;     987; 987; 29    Per; 20365;     ;         ;03 18 37.8;+50 13 20; 5.15;-0.06;  B3V               ;*
049.781667;+50.095000;     989; 989; 31    Per; 20418;     ;         ;03 19 07.6;+50 05 42; 5.03;-0.06;  B5V               ;*
049.682500;+34.222778;     991; 991;          ; 20468;     ;         ;03 18 43.8;+34 13 22; 4.82; 1.49;  K2IICN1           ;*
049.593333; -0.930278;     992; 992; 95    Cet; 20559; 2459; 1097    ;03 18 22.4;-00 55 49; 5.38; 1.04;  G9IV              ;*
049.592083;-22.511389;     994; 994; 15    Eri; 20610; 2463;         ;03 18 22.1;-22 30 41; 4.88; 0.90;  G6III             ;*
049.840417; +3.370278;     996; 996; 96Kap1Cet; 20630;     ; 1100    ;03 19 21.7;+03 22 13; 4.83; 0.68;  G5V               ;*
050.085000;+29.048333;     999; 999;          ; 20644;     ;         ;03 20 20.4;+29 02 54; 4.47; 1.55;  K2II-III          ;
050.360417;+43.329444;    1002;1002; 32    Per; 20677;     ; 1107    ;03 21 26.5;+43 19 46; 4.95; 0.04;  A3V               ;
049.879167;-21.757778;    1003;1003; 16Tau4Eri; 20720; 2472;Tau4 Eri ;03 19 31.0;-21 45 28; 3.69; 1.62;  M3.5IIIaCa-1      ;*
050.306667;+21.146944;    1005;1005; 61Tau1Ari; 20756;     ;         ;03 21 13.6;+21 08 49; 5.28;-0.07;  B5IV              ;*
049.982083;-43.069722;    1008;1008;          ; 20794;     ;         ;03 19 55.7;-43 04 11; 4.27; 0.71;  G8V               ;*
051.168750;+64.586111;    1009;1009;          ; 20797;     ; 1121    ;03 24 40.5;+64 35 10; 5.23; 2.08;  M0II              ;
049.553750;-62.506389;    1010;1010;   Zet2Ret; 20807;     ;         ;03 18 12.9;-62 30 23; 5.24; 0.60;  G1V               ;*
050.805000;+49.213333;    1011;1011;          ; 20809;     ;         ;03 23 13.2;+49 12 48; 5.29;-0.07;  B5V               ;*
050.688333;+20.741944;    1015;1015; 63Tau2Ari; 20893;     ;         ;03 22 45.2;+20 44 31; 5.09; 1.24;  K3III             ;
051.080833;+49.861111;    1017;1017; 33Alp Per; 20902;     ; 1125    ;03 24 19.4;+49 51 40; 1.79; 0.48;  F5Ib              ;*
051.077083;+24.724167;    1022;1022; 64    Ari; 21017;     ;         ;03 24 18.5;+24 43 27; 5.50; 1.19; gK4                ;
051.203333; +9.028889;    1030;1030;  1Omi Tau; 21120;     ; 1134    ;03 24 48.8;+09 01 44; 3.60; 0.89;  G6IIIFe-1         ;*
052.012917;+49.062778;    1034;1034;          ; 21278;     ;         ;03 28 03.1;+49 03 46; 4.98;-0.09;  B5V               ;*
052.267083;+59.940278;    1035;1035;          ; 21291; 2544; 1152    ;03 29 04.1;+59 56 25; 4.21; 0.41;  B9Ia              ;*
051.792500; +9.732778;    1038;1038;  2Xi  Tau; 21364;     ;         ;03 27 10.2;+09 43 58; 3.74;-0.09;  B9Vn              ;*
052.478750;+58.878611;    1040;1040;          ; 21389;     ;         ;03 29 54.9;+58 52 43; 4.54; 0.56;  A0Ia              ;*
052.342083;+49.508889;    1044;1044; 34    Per; 21428; 2558;         ;03 29 22.1;+49 30 32; 4.67;-0.09;  B3V               ;*
052.500833;+55.451944;    1046;1046;          ; 21447; 2565; 1159    ;03 30 00.2;+55 27 07; 5.09; 0.05;  A1V               ;*
052.643750;+47.995278;    1052;1052; 35Sig Per; 21552;     ; 1167    ;03 30 34.5;+47 59 43; 4.36; 1.35;  K3III             ;*
052.602083;+11.336389;    1061;1061;  4    Tau; 21686;     ;         ;03 30 24.5;+11 20 11; 5.14;-0.03;  A0Vn              ;
053.035833;+48.023611;    1063;1063;          ; 21699;     ;V396 Per ;03 32 08.6;+48 01 25; 5.47;-0.10;  B8IIIpMn          ;*
052.718333;+12.936667;    1066;1066;  5    Tau; 21754;     ;         ;03 30 52.4;+12 56 12; 4.11; 1.12;  K0II-IIIFe-0.5    ;*
053.109583;+46.056944;    1069;1069; 36    Per; 21770;     ; 1182    ;03 32 26.3;+46 03 25; 5.31; 0.40;  F4III             ;
052.654583; -5.075278;    1070;1070; 17    Eri; 21790;     ;         ;03 30 37.1;-05 04 31; 4.73;-0.09;  B9V s             ;
052.344583;-62.937500;    1083;1083;   Kap Ret; 22001;     ;         ;03 29 22.7;-62 56 15; 4.72; 0.40;  F5IV-V            ;*
053.232500; -9.458333;    1084;1084; 18Eps Eri; 22049;     ;         ;03 32 55.8;-09 27 30; 3.73; 0.88;  K2V               ;*
054.122500;+48.192778;    1087;1087; 37Psi Per; 22192;     ;Psi Per  ;03 36 29.4;+48 11 34; 4.23;-0.06;  B5Ve              ;*
053.447083;-21.632778;    1088;1088; 19Tau5Eri; 22203;     ;         ;03 33 47.3;-21 37 58; 4.27;-0.11;  B8V+B8V           ;*
054.072500;-17.466944;    1100;1100; 20    Eri; 22470;     ;EG Eri   ;03 36 17.4;-17 28 01; 5.23;-0.13;  B9.5p             ;*
054.218333; +0.401667;    1101;1101; 10    Tau; 22484;     ;         ;03 36 52.4;+00 24 06; 4.28; 0.58;  F9IV-V            ;*
055.538750;+63.216667;    1105;1105;          ; 22649;     ;BD Cam   ;03 42 09.3;+63 13 00; 5.10; 1.63;  S3.5/2            ;*
054.273750;-40.274722;    1106;1106;          ; 22663;     ;         ;03 37 05.7;-40 16 29; 4.58; 1.04;  K1III             ;
055.731250;+47.787500;    1122;1122; 39Del Per; 22928;     ;Del Per  ;03 42 55.5;+47 47 15; 3.01;-0.13;  B5IIIe            ;*
055.593750;+33.965000;    1123;1123; 40    Per; 22951; 2699;         ;03 42 22.5;+33 57 54; 4.97;-0.01;  B0.5V             ;*
056.509583;+63.345000;    1129;1129;          ; 23089;     ;         ;03 46 02.3;+63 20 42; 4.80; 0.80;  G0III+A3V         ;*
056.079583;+32.288333;    1131;1131; 38Omi Per; 23180; 2726;Omi Per  ;03 44 19.1;+32 17 18; 3.83; 0.05;  B1III             ;*
055.562083;-31.938333;    1134;1134;   Del For; 23227;     ;         ;03 42 14.9;-31 56 18; 5.00;-0.16;  B5IV              ;
056.298333;+42.578611;    1135;1135; 41Nu  Per; 23230; 2738; 1261    ;03 45 11.6;+42 34 43; 3.77; 0.42;  F5II              ;
055.812083; -9.763333;    1136;1136; 23Del Eri; 23249;     ;Del Eri  ;03 43 14.9;-09 45 48; 3.54; 0.92;  K0+IV             ;*
