_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
317.192500;-88.956389;    7228;7228;   Sig Oct;177482;     ;Sig Oct  ;21 08 46.2;-88 57 23; 5.47; 0.27;  F0III             ;*
287.087083;-40.496667;    7242;7242;   Del CrA;177873;     ;         ;19 08 20.9;-40 29 48; 4.59; 1.09;  K1III             ;
286.744167;+11.071389;    7248;7248; 18    Aql;178125;     ;Y Aql    ;19 06 58.6;+11 04 17; 5.09;-0.07;  B8III             ;*
286.230000;+53.396667;    7251;7251; 51    Dra;178207;     ;         ;19 04 55.2;+53 23 48; 5.38;-0.01;  A0Vn              ;
286.856667;+32.501667;    7261;7261; 17    Lyr;178449;12061;         ;19 07 25.6;+32 30 06; 5.23; 0.34;  F0V               ;*
286.825417;+36.100278;    7262;7262; 18Iot Lyr;178475;     ;         ;19 07 18.1;+36 06 01; 5.28;-0.11;  B6IV              ;*
287.249583; +6.073333;    7266;7266; 19    Aql;178596;     ;         ;19 08 59.9;+06 04 24; 5.22; 0.35;  F0III-IV          ;
288.169583; -7.939444;    7279;7279; 20    Aql;179406;     ;11808    ;19 12 40.7;-07 56 22; 5.34; 0.13;  B3V               ;
288.427917; +2.293611;    7287;7287; 21    Aql;179761;12182;V1288 Aql;19 13 42.7;+02 17 37; 5.15;-0.07;  B8II-III          ;*
289.090417;-45.466389;    7289;7289;          ;179886;     ;         ;19 16 21.7;-45 27 59; 5.40; 1.35;  K3III             ;
288.885000;-25.256667;    7292;7292; 42Psi Sgr;179950;12214;         ;19 15 32.4;-25 15 24; 4.85; 0.56;  G8:III+A8V        ;*
287.918750;+56.859167;    7295;7295; 53    Dra;180006;     ;11819    ;19 11 40.5;+56 51 33; 5.12; 1.01;  G8III             ;
289.408750;-18.953056;    7304;7304; 43    Sgr;180540;     ;         ;19 17 38.1;-18 57 11; 4.96; 1.02;  G8II-III          ;*
289.054167;+21.390278;    7306;7306;  1    Vul;180554;12243;11866    ;19 16 13.0;+21 23 25; 4.77;-0.05;  B4IV              ;*
288.480000;+57.705000;    7309;7309; 54    Dra;180610;     ;         ;19 13 55.2;+57 42 18; 4.99; 1.16;  K2III             ;
287.290833;+76.560556;    7312;7312; 59    Dra;180777;     ;11824    ;19 09 09.8;+76 33 38; 5.13; 0.31;  A9V               ;*
289.454167;+11.595278;    7315;7315; 25Ome1Aql;180868;     ;         ;19 17 49.0;+11 35 43; 5.28; 0.20;  F0IV              ;
289.431667;+23.025556;    7318;7318;  2    Vul;180968;12287;ES Vul   ;19 17 43.6;+23 01 32; 5.43; 0.02;  B0.5IV            ;*
289.635417; +1.085278;    7319;7319; 23    Aql;180972;12289;11889    ;19 18 32.5;+01 05 07; 5.10; 1.15;  K2II-III          ;*
290.712917;-54.423611;    7329;7329;   Eta Tel;181296;     ;         ;19 22 51.1;-54 25 25; 5.05; 0.02;  A0Vn              ;
290.137083; -5.415833;    7333;7333; 26    Aql;181391;     ;         ;19 20 32.9;-05 24 57; 5.01; 0.92;  G8III-IV          ;*
290.148750; -0.892222;    7336;7336; 27    Aql;181440;     ;         ;19 20 35.7;-00 53 32; 5.49;-0.04;  B9III             ;
290.431667;-15.955000;    7342;7342; 46Ups Sgr;181615;     ;Ups Sgr  ;19 21 43.6;-15 57 18; 4.61; 0.10;  B2Vpe+A2IaShell   ;*
290.712083;+26.262500;    7358;7358;  3    Vul;182255;     ;11966    ;19 22 50.9;+26 15 45; 5.18;-0.12;  B6III             ;
291.318750;-24.508611;    7362;7362; 47Chi1Sgr;182369;     ;         ;19 25 16.5;-24 30 31; 5.03; 0.23;  Am                ;*
291.373750;-23.962222;    7363;7363; 49Chi3Sgr;182416;     ;11992    ;19 25 29.7;-23 57 44; 5.43; 1.43;  K4III             ;
290.167083;+65.714722;    7371;7371; 58Pi  Dra;182564;     ;         ;19 20 40.1;+65 42 53; 4.59; 0.02;  A2III s           ;*
291.031667;+29.621389;    7372;7372;  2    Cyg;182568;     ;         ;19 24 07.6;+29 37 17; 4.97;-0.10;  B3IV              ;
291.242500;+11.944444;    7373;7373; 31    Aql;182572;     ;11994    ;19 24 58.2;+11 56 40; 5.16; 0.77;  G8IVHdel 1        ;*
291.369167;+19.798611;    7385;7385;  4    Vul;182762;12425;         ;19 25 28.6;+19 47 55; 5.16; 0.98;  K0III             ;*
291.629583; +0.338611;    7387;7387; 32Nu  Aql;182835;     ;12021    ;19 26 31.1;+00 20 19; 4.66; 0.60;  F2Ib              ;*
291.537917;+36.317778;    7395;7395;  4    Cyg;183056;     ;V1741 Cyg;19 26 09.1;+36 19 04; 5.15;-0.12;  B9pSi             ;*
292.665833; -2.788889;    7414;7414; 36    Aql;183630;     ;12093    ;19 30 39.8;-02 47 20; 5.03; 1.75;  M1III             ;
292.688750;+27.965278;    7418;7418;  6Bet2Cyg;183914;12540;         ;19 30 45.3;+27 57 55; 5.11;-0.10;  B8Ve              ;*
293.804167;-48.099167;    7424;7424;   Iot Tel;184127;     ;         ;19 35 13.0;-48 05 57; 4.90; 1.09;  K0III             ;
292.942917;+34.453056;    7426;7426;  8    Cyg;184171;     ;         ;19 31 46.3;+34 27 11; 4.74;-0.14;  B3IV              ;
293.780417;-10.560278;    7430;7430; 37    Aql;184492;     ;         ;19 35 07.3;-10 33 37; 5.12; 1.13;  G9IIIa            ;
293.645417;+19.773333;    7437;7437;  9    Vul;184606;12622;12173    ;19 34 34.9;+19 46 24; 5.00;-0.09;  B8IIIn            ;
294.176667;-24.883611;    7440;7440; 52    Sgr;184707;12654;12191    ;19 36 42.4;-24 53 01; 4.60;-0.07;  B9                ;*
293.712083;+29.463056;    7441;7441;  9    Cyg;184759;     ;         ;19 34 50.9;+29 27 47; 5.38; 0.55;  F8III+A0V         ;*
293.671667;+42.412778;    7444;7444;          ;184875;     ;         ;19 34 41.2;+42 24 46; 5.35; 0.05;  A2V               ;
294.222917; -7.027500;    7446;7446; 39Kap Aql;184915;     ;12204    ;19 36 53.5;-07 01 39; 4.95; 0.00;  B0.5III           ;*
294.393333;-14.301667;    7454;7454;          ;184985;     ;         ;19 37 34.4;-14 18 06; 5.47; 0.50;  F5V               ;*
294.447083; -4.647500;    7460;7460; 42    Aql;185124;     ;         ;19 37 47.3;-04 38 51; 5.46; 0.43;  F3IV              ;
293.090000;+69.661111;    7462;7462; 61Sig Dra;185144;     ;12176    ;19 32 21.6;+69 39 40; 4.68; 0.79;  K0V               ;*
294.157917;+44.695000;    7468;7468;          ;185351;     ;         ;19 36 37.9;+44 41 42; 5.17; 0.93;  G9IIIbFe-0.5      ;
294.798333; +5.397778;    7474;7474; 44Sig Aql;185507;12737;Sig Aql  ;19 39 11.6;+05 23 52; 5.17; 0.03;  B3V+B3V           ;*
294.844167;+30.153333;    7478;7478; 12Phi Cyg;185734;     ;         ;19 39 22.6;+30 09 12; 4.69; 0.97;  G8III-IV          ;*
294.860417;+42.818333;    7483;7483; 14    Cyg;185872;     ;         ;19 39 26.5;+42 49 06; 5.40;-0.08;  B9III             ;
295.629583;-16.123889;    7489;7489; 55    Sgr;186005;     ;         ;19 42 31.1;-16 07 26; 5.06; 0.33;  F1III             ;*
295.209167;+45.525000;    7495;7495;          ;186155;     ;12300    ;19 40 50.2;+45 31 30; 5.06; 0.40;  F5II-III          ;
295.889583;-15.470000;    7496;7496;          ;186185;     ;         ;19 43 33.5;-15 28 12; 5.49; 0.46;  F5IV              ;*
295.641667;+11.826667;    7497;7497; 47Chi Aql;186203;12808;12325    ;19 42 34.0;+11 49 36; 5.27; 0.57;  G0:III+A3V        ;*
297.355417;-72.503333;    7498;7498;          ;186219;     ;         ;19 49 25.3;-72 30 12; 5.41; 0.22;  A4III             ;*
295.928750;+25.771944;    7506;7506; 10    Vul;186486;     ;         ;19 43 42.9;+25 46 19; 5.49; 0.93;  G8III             ;
297.005000;-56.362500;    7510;7510;   Nu  Tel;186543;     ;         ;19 48 01.2;-56 21 45; 5.35; 0.20;  A7III-IV          ;
296.590417;-19.761111;    7515;7515; 56    Sgr;186648;     ;         ;19 46 21.7;-19 45 40; 4.86; 0.93;  K1III             ;
296.069167;+37.354444;    7517;7517; 15    Cyg;186675;     ;         ;19 44 16.6;+37 21 16; 4.89; 0.95;  G7+III            ;
297.686667;-59.193056;    7531;7531;          ;186957;     ;         ;19 50 44.8;-59 11 35; 5.42; 0.08;  A0IV              ;*
296.606667;+33.727778;    7534;7534; 17    Cyg;187013;12913;12398    ;19 46 25.6;+33 43 40; 4.99; 0.47;  F7V               ;*
297.244583;+19.142222;    7546;7546;  8Zet Sge;187362;12973;         ;19 48 58.7;+19 08 32; 5.00; 0.10;  A3V               ;*
297.960833;-39.874444;    7552;7552;          ;187474;     ;V3961 Sgr;19 51 50.6;-39 52 28; 5.33;-0.06;  A0pCrSr:          ;*
297.695000;-10.763611;    7553;7553; 51    Aql;187532;13017;         ;19 50 46.8;-10 45 49; 5.39; 0.38;  F0V               ;*
297.756667;+10.415556;    7560;7560; 54Omi Aql;187691;13012;         ;19 51 01.6;+10 24 56; 5.11; 0.55;  F8V               ;*
297.767083;+22.610000;    7565;7565; 12    Vul;187811;     ;Var      ;19 51 04.1;+22 36 36; 4.95;-0.14;  B2.5Ve            ;*
297.641667;+38.722500;    7566;7566; 19    Cyg;187849;13014;V1509 Cyg;19 50 34.0;+38 43 21; 5.12; 1.69;  M2IIIa            ;*
297.657083;+52.988056;    7576;7576; 20    Cyg;188056;     ;12481    ;19 50 37.7;+52 59 17; 5.03; 1.28;  K3IIICN1          ;*
299.275833;-58.901389;    7587;7587;          ;188162;     ;         ;19 57 06.2;-58 54 05; 5.26;-0.01;  B9.5IV            ;
298.365417;+24.079722;    7592;7592; 13    Vul;188260;     ;         ;19 53 27.7;+24 04 47; 4.58;-0.06;  B9.5III           ;
298.562083; +8.461389;    7595;7595; 59Xi  Aql;188310;     ;         ;19 54 14.9;+08 27 41; 4.71; 1.05;  G9+IIIb           ;
298.960000;-26.299444;    7597;7597; 58Ome Sgr;188376;     ;         ;19 55 50.4;-26 17 58; 4.70; 0.75;  G5V               ;*
299.236667;-27.170000;    7604;7604; 59    Sgr;188603;     ;         ;19 56 56.8;-27 10 12; 4.52; 1.46;  K2.5IIb           ;*
298.322500;+57.523611;    7608;7608; 23    Cyg;188665;     ;         ;19 53 17.4;+57 31 25; 5.14;-0.13;  B5V               ;*
299.005417;+16.634722;    7609;7609; 10    Sge;188727;     ;S Sge    ;19 56 01.3;+16 38 05; 5.36; 0.67;  G5Ib              ;*
299.059583;+11.423889;    7610;7610; 61Phi Aql;188728;     ;         ;19 56 14.3;+11 25 26; 5.28;-0.01;  A1IV              ;*
300.468333;-66.944167;    7612;7612;   Mu 2Pav;188887;     ;         ;20 01 52.4;-66 56 39; 5.31; 1.22;  K2IVCNII          ;*
298.965417;+38.486667;    7613;7613; 22    Cyg;188892;     ;         ;19 55 51.7;+38 29 12; 4.94;-0.08;  B5IV              ;*
299.487500;-15.491389;    7614;7614; 61    Sgr;188899;     ;         ;19 57 57.0;-15 29 29; 5.02; 0.05;  A3IV              ;
299.738333;-26.195556;    7618;7618; 60    Sgr;189005;     ;         ;19 58 57.2;-26 11 44; 4.83; 0.90;  G6IIIBa0.2        ;*
298.907500;+52.438889;    7619;7619; 24Psi Cyg;189037;13148;         ;19 55 37.8;+52 26 20; 4.92; 0.12;  A4Vn              ;*
299.963750;-34.697778;    7624;7624;   The2Sgr;189118;     ;         ;19 59 51.3;-34 41 52; 5.30; 0.17;  A4/5IV            ;
300.436250;-59.376111;    7625;7625;          ;189124;     ;NU Pav   ;20 01 44.7;-59 22 34; 5.13; 1.53;  M6III             ;*
299.307917;+40.368056;    7628;7628;          ;189178;     ;         ;19 57 13.9;+40 22 05; 5.45;-0.10;  B5V               ;*
298.980833;+58.846111;    7633;7633;          ;189276;     ;         ;19 55 55.4;+58 50 46; 4.96; 1.59;  K5II-III          ;
299.658333;+30.983611;    7640;7640;          ;189395;     ;         ;19 58 38.0;+30 59 01; 5.49;-0.06;  B9Vn              ;
300.013750;+17.516667;    7645;7645; 13    Sge;189577;13230;VZ Sge   ;20 00 03.3;+17 31 00; 5.37; 1.67;  M4IIIa            ;*
299.980000;+37.042778;    7647;7647; 25    Cyg;189687;     ;V1746 Cyg;19 59 55.2;+37 02 34; 5.19;-0.17;  B3IVe             ;*
300.664583;-27.709722;    7650;7650; 62    Sgr;189763;     ;V3872 Sgr;20 02 39.5;-27 42 35; 4.58; 1.65;  M4III             ;*
300.889583;-37.940833;    7652;7652;          ;189831;     ;         ;20 03 33.5;-37 56 27; 4.77; 1.41;  K5III             ;*
300.275417;+27.753611;    7653;7653; 15    Vul;189849;     ;NT Vul   ;20 01 06.1;+27 45 13; 4.64; 0.18;  A4III             ;*
300.505833;+24.938056;    7657;7657; 16    Vul;190004;13277;         ;20 02 01.4;+24 56 17; 5.22; 0.36;  F2III             ;
301.081667;-32.056389;    7659;7659;          ;190056;     ;12746    ;20 04 19.6;-32 03 23; 4.99; 1.21;  K1III             ;
300.340000;+50.104722;    7660;7660; 26    Cyg;190147;13278;         ;20 01 21.6;+50 06 17; 5.05; 1.11;  K1II-III          ;
301.846667;-52.880833;    7673;7673;   Xi  Tel;190421;     ;12783    ;20 07 23.2;-52 52 51; 4.94; 1.62;  M1IIab            ;*
300.368750;+64.821111;    7676;7676; 64    Dra;190544;     ;         ;20 01 28.5;+64 49 16; 5.27; 1.56;  M1III-IIIb        ;
301.289583;+19.991111;    7679;7679; 16Eta Sge;190608;     ;         ;20 05 09.5;+19 59 28; 5.10; 1.06;  K2III             ;*
300.704583;+67.873611;    7685;7685; 67Rho Dra;190940;     ;         ;20 02 49.1;+67 52 25; 4.51; 1.32;  K3III             ;
301.722500;+23.614444;    7688;7688; 17    Vul;190993;     ;         ;20 06 53.4;+23 36 52; 5.07;-0.18;  B3V               ;
301.590833;+35.972500;    7689;7689; 27    Cyg;191026;     ;Var?     ;20 06 21.8;+35 58 21; 5.36; 0.85;  K0IV              ;*
301.386667;+61.995556;    7701;7701; 66    Dra;191277;     ;         ;20 05 32.8;+61 59 44; 5.39; 1.18;  K3III             ;
302.799583;-36.101111;    7703;7703;          ;191408;     ;         ;20 11 11.9;-36 06 04; 5.32; 0.87;  K3V               ;*
302.356667;+36.839722;    7708;7708; 28    Cyg;191610;     ;V1624 Cyg;20 09 25.6;+36 50 23; 4.93;-0.13;  B2.5Ve            ;*
302.950000;+26.808889;    7718;7718; 19    Vul;192004;     ;         ;20 11 48.0;+26 48 32; 5.49; 1.41;  K3II-III          ;*
303.307917; -1.009444;    7720;7720; 66    Aql;192107;     ;         ;20 13 13.9;-01 00 34; 5.47; 1.43;  K5III             ;*
303.569167;+15.197500;    7724;7724; 67Rho Aql;192425;     ;         ;20 14 16.6;+15 11 51; 4.95; 0.08;  A2V               ;
303.325000;+46.815833;    7730;7730; 30    Cyg;192514;13554;12926    ;20 13 18.0;+46 48 57; 4.83; 0.09;  A5IIIn            ;*
303.560417;+28.694722;    7731;7731; 21    Vul;192518;     ;NU Vul   ;20 14 14.5;+28 41 41; 5.18; 0.18;  A7IVn             ;*
303.633333;+36.806389;    7736;7736; 29    Cyg;192640;     ;V1644 Cyg;20 14 32.0;+36 48 23; 4.97; 0.14;  A2V               ;*
303.816250;+25.591944;    7739;7739;          ;192685;13589;QR Vul   ;20 15 15.9;+25 35 31; 4.78;-0.18;  B3Ve              ;*
303.875833;+23.508611;    7741;7741; 22    Vul;192713;     ;QS Vul   ;20 15 30.2;+23 30 31; 5.15; 1.04;  G3Ib-II           ;*
303.942083;+27.814167;    7744;7744; 23    Vul;192806;     ;         ;20 15 46.1;+27 48 51; 4.52; 1.26;  K3-IIIFe-1        ;*
304.196250;+24.671111;    7753;7753; 24    Vul;192944;     ;         ;20 16 47.1;+24 40 16; 5.32; 0.95;  G8III             ;
304.230417;+40.365000;    7759;7759;          ;193092;13640;12981    ;20 16 55.3;+40 21 54; 5.24; 1.65;  K3.5IIab-IIb      ;
304.848333;-19.118611;    7761;7761;  7Sig Cap;193150;13675;         ;20 19 23.6;-19 07 07; 5.28; 1.40;  K3II              ;
304.446667;+38.033056;    7763;7763; 34    Cyg;193237;     ;P Cyg    ;20 17 47.2;+38 01 59; 4.81; 0.42;  B2pe              ;*
304.662917;+34.982778;    7770;7770; 35    Cyg;193370;     ;12994    ;20 18 39.1;+34 58 58; 5.17; 0.65;  F5Ib              ;*
305.165833;-12.759167;    7773;7773;  8Nu  Cap;193432;13714;         ;20 20 39.8;-12 45 33; 4.76;-0.05;  B9.5V             ;*
305.794583; +5.343056;    7794;7794;          ;194013;     ;         ;20 23 10.7;+05 20 35; 5.31; 0.97;  G8III-IV          ;
306.830000;-18.211667;    7814;7814; 10Pi  Cap;194636;13860;         ;20 27 19.2;-18 12 42; 5.25;-0.07;  B8II-III          ;*
307.215000;-17.813611;    7822;7822; 11Rho Cap;194943;13887;         ;20 28 51.6;-17 48 49; 4.78; 0.38;  F2IV              ;*
307.412500; -2.885556;    7831;7831; 69    Aql;195135;     ;         ;20 29 39.0;-02 53 08; 4.91; 1.15;  K2III             ;
307.514583;+48.951667;    7844;7844; 45Ome1Cyg;195556;13932;         ;20 30 03.5;+48 57 06; 4.95;-0.09;  B2.5IV            ;*
308.479583;-44.516111;    7846;7846;   Nu  Mic;195569;     ;         ;20 33 55.1;-44 30 58; 5.11; 1.01;  K0III             ;
308.895000;-60.581667;    7848;7848;   Phi1Pav;195627;     ;         ;20 35 34.8;-60 34 54; 4.76; 0.28;  F1III             ;*
307.828333;+49.220278;    7851;7851; 46Ome2Cyg;195774;     ;13128    ;20 31 18.8;+49 13 13; 5.44; 1.55;  M2IIIab           ;*
308.487500;+13.027222;    7858;7858;  3Eta Del;195943;     ;13147    ;20 33 57.0;+13 01 38; 5.38; 0.07;  A3IV s            ;
309.397083;-61.530000;    7859;7859;   Rho Pav;195961;     ;Rho Pav  ;20 37 35.3;-61 31 48; 4.88; 0.43;  F5Del Del         ;*
308.475833;+35.250833;    7866;7866; 47    Cyg;196093;     ;         ;20 33 54.2;+35 15 03; 4.61; 1.60;  K2Ib+B3V          ;*
308.827083;+14.674167;    7871;7871;  4Zet Del;196180;     ;13163    ;20 35 18.5;+14 40 27; 4.68; 0.11;  A3V               ;
309.181667; -2.550000;    7873;7873; 70    Aql;196321;     ;         ;20 36 43.6;-02 33 00; 4.89; 1.60;  K5II              ;
310.010833;-60.548889;    7875;7875;   Phi2Pav;196378;     ;         ;20 40 02.6;-60 32 56; 5.12; 0.53;  F8V               ;
307.876667;+74.954722;    7879;7879; 73    Dra;196502;     ;AF Dra   ;20 31 30.4;+74 57 17; 5.20; 0.07;  A0pSrCrEu         ;*
310.487917;-66.760833;    7881;7881;   Ups Pav;196519;     ;13208    ;20 41 57.1;-66 45 39; 5.15;-0.06;  B9III             ;*
309.454583;+11.377778;    7883;7883;  5Iot Del;196544;     ;         ;20 37 49.1;+11 22 40; 5.43; 0.06;  A2V               ;*
309.818333;-14.954722;    7889;7889; 14Tau Cap;196662;14099;         ;20 39 16.4;-14 57 17; 5.22;-0.12;  B6III             ;*
309.630417;+21.201111;    7891;7891; 29    Vul;196724;     ;         ;20 38 31.3;+21 12 04; 4.82;-0.02;  A0V               ;
310.082500;-33.431944;    7893;7893;          ;196737;     ;         ;20 40 19.8;-33 25 55; 5.47; 1.12;  K1III             ;
309.632917;+24.116111;    7894;7894; 28    Vul;196740;     ;         ;20 38 31.9;+24 06 58; 5.04;-0.14;  B5IV              ;
309.782500;+10.086111;    7896;7896;  7Kap Del;196755;14101;         ;20 39 07.8;+10 05 10; 5.05; 0.72;  G2IV              ;*
309.853750; +0.486389;    7897;7897;  1    Aqr;196758;14108;         ;20 39 24.9;+00 29 11; 5.16; 1.06;  K1III             ;*
310.012500;-18.138611;    7900;7900; 15Ups Cap;196777;     ;         ;20 40 03.0;-18 08 19; 5.10; 1.66;  M2III             ;*
307.060833;+81.422778;    7901;7901; 75    Dra;196787;     ;         ;20 28 14.6;+81 25 22; 5.46; 1.02;  G9III             ;
311.009583;-51.921111;    7920;7920;   Eta Ind;197157;     ;         ;20 44 02.3;-51 55 16; 4.51; 0.27;  A7III-IV-A9       ;
310.552500;+50.340000;    7929;7929; 51    Cyg;197511;14189;         ;20 42 12.6;+50 20 24; 5.39;-0.10;  B2V               ;*
311.583750;-39.199167;    7933;7933;          ;197630;     ;         ;20 46 20.1;-39 11 57; 5.50;-0.10;  B8/9V             ;
312.325417;-68.776389;    7934;7934;   Sig Pav;197635;     ;         ;20 49 18.1;-68 46 35; 5.41; 1.12;  K0III             ;*
311.218750;+25.270556;    7939;7939; 30    Vul;197752;     ;         ;20 44 52.5;+25 16 14; 4.91; 1.18;  K2III             ;*
312.121667;-43.988611;    7943;7943;   Iot Mic;197937;     ;         ;20 48 29.2;-43 59 19; 5.11; 0.35;  F1IV              ;
311.661250;+16.124444;    7947;7947; 12Gam1Del;197963;14279;         ;20 46 38.7;+16 07 28; 5.14; 0.49;  F7V               ;*
312.370833;-46.226944;    7952;7952;   Zet Ind;198048;     ;         ;20 49 29.0;-46 13 37; 4.89; 1.52;  K5III             ;
311.337917;+57.579722;    7955;7955;          ;198084;     ;         ;20 45 21.1;+57 34 47; 4.51; 0.54;  F8IV-V            ;*
311.795000;+34.374167;    7956;7956;          ;198134;14290;T Cyg    ;20 47 10.8;+34 22 27; 4.92; 1.32;  K3III             ;*
311.852083;+36.490833;    7963;7963; 54Lam Cyg;198183;14296;         ;20 47 24.5;+36 29 27; 4.53;-0.11;  B5Ve              ;*
312.492083;-33.779722;    7965;7965;   Alp Mic;198232;     ;13329    ;20 49 58.1;-33 46 47; 4.90; 1.00;  G7III             ;
312.875417;-51.608333;    7968;7968;   Iot Ind;198308;     ;         ;20 51 30.1;-51 36 30; 5.05; 1.13;  K1II-III          ;
312.234583;+46.114167;    7977;7977; 55    Cyg;198478;14337;V1661 Cyg;20 48 56.3;+46 06 51; 4.84; 0.41;  B3Ia              ;*
312.520417;+44.059444;    7984;7984; 56    Cyg;198639;     ;         ;20 50 04.9;+44 03 34; 5.04; 0.20;  A4mDel Del        ;*
313.417500;-39.810000;    7987;7987;          ;198716;     ;         ;20 53 40.2;-39 48 36; 5.35; 1.32;  K2III             ;
313.163333; -8.983333;    7990;7990;  6Mu  Aqr;198743;     ;         ;20 52 39.2;-08 59 00; 4.73; 0.32;  A3m               ;*
313.032083;+27.096944;    7995;7995; 31    Vul;198809;     ;13373    ;20 52 07.7;+27 05 49; 4.59; 0.83;  G7IIIFe-1         ;
313.311667;+44.387222;    8001;8001; 57    Cyg;199081;     ;13388    ;20 53 14.8;+44 23 14; 4.78;-0.14;  B5V               ;*
313.327500;+45.181944;    8003;8003;          ;199098;     ;13391    ;20 53 18.6;+45 10 55; 5.45; 1.10;  K0II              ;
313.474583;+33.437778;    8005;8005;          ;199101;     ;         ;20 53 53.9;+33 26 16; 5.47; 1.52; gK5                ;
313.640000;+28.057500;    8008;8008; 32    Vul;199169;     ;13398    ;20 54 33.6;+28 03 27; 5.01; 1.48;  K4III             ;
313.902917;+13.721389;    8011;8011; 17    Del;199253;     ;13408    ;20 55 36.7;+13 43 17; 5.17; 1.12;  K0III             ;
311.889167;+80.552222;    8016;8016;          ;199437;     ;13369    ;20 47 33.4;+80 33 08; 5.39; 1.12;  K1III             ;
316.179167;-77.023889;    8021;8021;   Alp Oct;199532;     ;         ;21 04 43.0;-77 01 26; 5.15; 0.49;  A7III+G2III       ;*
314.607917;+10.839167;    8030;8030; 18    Del;199665;     ;         ;20 58 25.9;+10 50 21; 5.48; 0.93; gG6                ;
314.568333;+22.325833;    8032;8032; 33    Vul;199697;     ;         ;20 58 16.4;+22 19 33; 5.31; 1.40;  K3.5III           ;
314.768333; +4.293611;    8034;8034;  1Eps Equ;199766;14499;         ;20 59 04.4;+04 17 37; 5.23; 0.46;  F6IV              ;*
315.322917;-32.257778;    8039;8039;   Gam Mic;199951;     ;         ;21 01 17.5;-32 15 28; 4.67; 0.89;  G6III             ;*
314.956667;+47.521111;    8047;8047; 59    Cyg;200120;14526;V832 Cyg ;20 59 49.6;+47 31 16; 4.74;-0.05;  B1ne              ;*
315.741667;-38.631667;    8048;8048;   Zet Mic;200163;     ;         ;21 02 58.0;-38 37 54; 5.30; 0.41;  F3V               ;
315.295417;+46.155833;    8053;8053; 60    Cyg;200310;14549;V1931 Cyg;21 01 10.9;+46 09 21; 5.37;-0.21;  B1Ve              ;*
316.309167;-54.727222;    8055;8055;   Mu  Ind;200365;     ;         ;21 05 14.2;-54 43 38; 5.16; 1.21;  K2III             ;
316.101250;-19.855000;    8060;8060; 22Eta Cap;200499;     ;         ;21 04 24.3;-19 51 18; 4.84; 0.17;  A5V               ;
316.602917;-32.341667;    8076;8076;          ;200763;     ;         ;21 06 24.7;-32 20 30; 5.18; 1.10;  K2III             ;
316.727500;+38.745833;    8085;8085; 61    Cyg;201091;14636;V1803 Cyg;21 06 54.6;+38 44 45; 5.21; 1.18;  K5V               ;*
317.140000;-21.193611;    8087;8087; 25Chi Cap;201184;     ;         ;21 08 33.6;-21 11 37; 5.30; 0.01;  A0V               ;
316.650417;+47.648333;    8089;8089; 63    Cyg;201251;14649;13548    ;21 06 36.1;+47 38 54; 4.55; 1.57;  K4Ib-IIa          ;
318.335417;-70.126389;    8092;8092;   Omi Pav;201371;     ;         ;21 13 20.5;-70 07 35; 5.02; 1.58;  M1-2III           ;*
317.398750;-11.371667;    8093;8093; 13Nu  Aqr;201381;     ;         ;21 09 35.7;-11 22 18; 4.51; 0.94;  G8III             ;
317.585417;+10.131667;    8097;8097;  5Gam Equ;201601;14702;Gam Equ  ;21 10 20.5;+10 07 54; 4.69; 0.26;  F0IIIp            ;*
318.262917;-39.425278;    8104;8104;          ;201772;     ;         ;21 13 03.1;-39 25 31; 5.26; 0.44;  F5IV+F6V          ;
318.322083;-27.619444;    8110;8110;          ;201901;     ;         ;21 13 17.3;-27 37 10; 5.42; 1.42;  K5III             ;
318.907917;-20.651667;    8127;8127; 28Phi Cap;202320;     ;         ;21 15 37.9;-20 39 06; 5.24; 1.17; gG9                ;
318.937083;-15.171389;    8128;8128; 29    Cap;202369;     ;13620    ;21 15 44.9;-15 10 17; 5.28; 1.64;  M3III             ;*
319.484583;-32.172500;    8135;8135;   Eps Mic;202627;     ;         ;21 17 56.3;-32 10 21; 4.71; 0.06;  A1V               ;
319.488750;-17.985278;    8137;8137; 30    Cap;202671;     ;         ;21 17 57.3;-17 59 07; 5.43;-0.12;  B8III             ;*
320.190000;-40.809722;    8151;8151;   The1Mic;203006;     ;The1 Mic ;21 20 45.6;-40 48 35; 4.82; 0.02;  ApCrEuSr          ;*
319.613333;+43.945833;    8154;8154; 68    Cyg;203064;     ;V1809 Cyg;21 18 27.2;+43 56 45; 5.00;-0.01;  O7.5III:n((f))    ;*
319.842500;+64.871944;    8171;8171;  6    Cep;203467;     ;Var      ;21 19 22.2;+64 52 19; 5.18;-0.04;  B3IVe             ;*
320.723333; +6.811111;    8178;8178; 10Bet Equ;203562;14920;         ;21 22 53.6;+06 48 40; 5.16; 0.05;  A3V               ;*
321.040000;-20.851944;    8183;8183; 33    Cap;203638;     ;13683    ;21 24 09.6;-20 51 07; 5.41; 1.16;  K0III             ;*
321.047917;-12.878056;    8187;8187; 18    Aqr;203705;     ;13684    ;21 24 11.5;-12 52 41; 5.49; 0.29;  F1V               ;
322.187083;-69.505278;    8196;8196;          ;203881;     ;SX Pav   ;21 28 44.9;-69 30 19; 5.34; 1.55;  M5III             ;*
321.320833; -3.556667;    8199;8199; 21    Aqr;203926;     ;         ;21 25 17.0;-03 33 24; 5.49; 1.46;  K4III             ;
